""	WT_1	WT_2	Y2_1	Y2_2	YT_1	YT_2
TRMT1	2146	2049	3508	901	2215	1352
NACC1	8636	8131	15312	2994	7802	5676
ENSG00000266897	1	3	1	1	3	0
ENSG00000267512	0	0	8	1	0	0
STX10	677	557	877	381	1001	501
IER2	2575	2391	3924	771	3421	2723
ENSG00000287296	0	0	0	1	1	0
ENSG00000267598	2	13	47	6	45	27
RPL12P42	4	15	212	92	241	10
ENSG00000300750	0	1	2	2	3	0
ENSG00000300728	3	6	4	3	13	6
ENSG00000300773	0	0	0	0	0	0
CACNA1A	366	280	452	638	1515	459
ENSG00000306107	0	0	0	0	0	0
ENSG00000301725	0	0	0	0	0	0
ENSG00000305935	0	0	0	0	0	0
ENSG00000305920	0	0	0	0	0	0
YJU2B	280	215	612	294	656	307
MRI1	384	390	585	510	751	314
ENSG00000267633	0	0	0	0	0	0
C19orf53	1591	1516	4033	2914	5293	1492
ZSWIM4	1070	845	1792	1077	2720	1159
ENSG00000267582	0	0	0	0	0	0
RN7SL619P	1	0	0	0	0	0
MIR23AHG	10	9	14	2	16	12
ENSG00000302686	0	0	0	0	0	0
MIR24-2	0	0	0	0	0	0
MIR27A	0	0	0	0	0	0
MIR23A	0	0	0	0	0	0
ENSG00000304130	0	0	0	0	0	0
ENSG00000302726	0	0	0	0	0	0
ENSG00000308616	0	0	0	0	0	0
ENSG00000308632	0	0	0	0	0	0
ENSG00000296918	0	0	0	0	0	0
ENSG00000296943	0	0	0	0	0	0
ENSG00000298344	0	0	0	0	0	0
NANOS3	2	1	10	0	0	2
ENSG00000298327	0	0	0	0	0	0
MIR181C	0	0	0	0	0	0
MIR181D	0	0	0	0	0	0
BRME1	61	58	116	44	94	37
CC2D1A	1056	852	1758	577	1195	626
PODNL1	40	51	10	29	166	67
DCAF15	2319	2130	3634	1024	3267	2067
RFX1	505	370	662	205	703	446
ENSG00000275091	2	3	0	0	1	0
ENSG00000294667	0	2	1	3	3	1
RLN3	2	3	0	2	1	0
ENSG00000267670	0	0	0	0	0	0
IL27RA	599	582	703	305	722	397
PALM3	851	746	2045	597	1446	638
EEF1DP1	25	32	231	44	122	30
MISP3	26	26	105	33	109	34
MIR1199	0	0	0	0	0	0
ENSG00000295841	0	0	0	0	1	0
C19orf67	12	7	4	1	17	15
SAMD1	2590	2460	5514	3115	7264	2694
PRKACA	2042	1911	3807	2067	6564	2499
SMIM46	0	0	0	0	0	0
ENSG00000267783	0	1	6	0	2	0
ASF1B	1985	1856	3133	1614	3651	1792
ADGRL1-AS1	5	2	11	9	15	11
ADGRL1	6652	5400	10450	4739	13036	6492
ENSG00000304115	0	0	0	0	0	1
ENSG00000287254	4	8	9	8	16	3
RN7SL231P	0	0	0	0	0	0
ENSG00000267723	12	3	11	0	18	8
ENSG00000294577	0	0	1	0	0	0
ENSG00000294620	0	0	2	0	1	0
ENSG00000294597	0	0	0	0	0	0
ENSG00000293762	0	1	1	0	0	0
LINC01841	28	14	23	23	74	29
LINC01842	18	20	15	26	36	8
ENSG00000302647	0	0	0	0	0	0
ENSG00000301528	0	0	0	0	0	0
ADGRE5	168	122	189	201	719	325
ENSG00000267379	0	0	0	1	1	0
DDX39A	2744	2632	6310	1746	2697	1935
ENSG00000294943	0	0	0	0	0	0
PKN1	4542	4109	6201	1285	4288	3375
ENSG00000267474	1	0	0	0	0	0
PTGER1	2	2	2	1	2	0
GIPC1	2084	2083	3265	853	1862	1580
SNRPGP15	177	129	165	279	173	128
DNAJB1	2471	2511	4331	2632	5123	2283
TECR	2504	2192	3688	2982	6659	2212
ENSG00000304733	0	0	1	4	3	0
MIR639	0	0	0	0	0	0
NDUFB7	1128	1072	3286	758	2296	1379
CLEC17A	1	1	10	10	12	4
RN7SL337P	0	0	0	0	0	0
RN7SL842P	0	0	0	0	0	0
ADGRE3	0	0	0	0	0	0
ITGB1P1	1704	1549	3399	2491	3898	1626
YPEL5P4	0	0	0	0	0	0
ZNF333	292	240	327	430	979	303
ADGRE2	178	159	190	153	468	188
ENSG00000306835	122	121	39	20	44	48
ENSG00000306857	0	0	0	0	0	0
OR7C1	0	1	1	1	0	0
TMEM167AP2	0	0	0	0	0	0
OR7A5	0	0	0	0	0	0
OR7A10	0	0	0	0	0	0
ENSG00000306269	0	0	0	0	0	0
OR7A8P	0	0	0	0	0	0
ENSG00000290701	0	0	0	0	0	0
OR7A2P	0	0	0	0	0	0
OR7A17	0	0	0	0	0	0
OR7A18P	0	0	0	0	0	0
ENSG00000290507	0	0	1	0	0	0
OR7A1P	0	0	0	0	0	0
OR7A3P	0	0	0	0	0	0
OR7A11P	0	0	0	0	0	0
OR7A15P	0	0	0	0	0	0
OR7C2	0	0	0	0	0	0
SLC1A6	365	299	484	574	890	372
ENSG00000302149	0	0	0	0	0	0
TEKTL1	0	0	0	0	0	0
ENSG00000302170	0	0	0	0	0	0
CASP14	0	0	0	0	0	0
OR1I1	0	0	0	0	0	0
SYDE1	481	514	89	71	374	207
ILVBL	1295	1310	2095	384	1413	1349
ILVBL-AS1	0	0	0	0	0	0
OR10B1P	0	0	0	0	0	0
RNU6-782P	0	0	0	0	0	0
NOTCH3	4573	3315	7546	3024	6941	3788
MIR6795	0	0	0	0	0	0
ENSG00000269635	0	0	0	1	1	0
EPHX3	828	715	1387	1005	1291	447
BRD4	3565	2709	5944	6179	8301	2731
ENSG00000310007	0	0	0	0	0	0
ENSG00000290008	5	3	1	2	5	2
ENSG00000270802	0	0	1	1	1	0
ENSG00000273218	0	0	1	0	0	0
AKAP8	1044	920	2017	1235	1902	861
ENSG00000268189	3	4	9	2	18	4
AKAP8L	2242	1821	2704	1672	4735	2008
ENSG00000279203	2	0	0	2	6	2
ENSG00000279716	0	2	4	0	4	1
WIZ	2448	1947	3822	1579	4349	2192
MIR1470	0	0	0	0	0	0
RASAL3	42	19	10	3	12	3
PGLYRP2	1	0	0	1	0	1
CYP4F22	5	1	73	49	84	53
ENSG00000269765	1	0	15	7	30	2
ENSG00000304571	0	0	0	0	0	0
CYP4F23P	0	0	1	0	1	0
ENSG00000290595	0	0	0	0	0	0
ENSG00000300881	11	4	19	50	58	9
ENSG00000267135	0	0	0	0	0	0
RPL23AP2	0	0	0	0	0	0
ENSG00000266951	0	0	0	0	0	0
CYP4F8	0	0	1	0	0	0
CYP4F3	0	0	0	0	0	0
CYP4F10P	0	0	0	0	0	0
CYP4F12	0	0	0	0	0	0
ENSG00000309122	0	0	0	0	0	0
OR10H2	0	0	0	0	0	0
OR10H3	0	0	0	0	0	0
ENSG00000297651	0	0	0	0	0	0
CYP4F24P	0	0	0	0	0	0
ENSG00000268673	0	0	0	0	0	0
OR10H5	0	0	0	0	0	0
OR10H1	0	0	0	1	0	0
ZNF861P	0	0	0	0	0	0
UCA1-AS1	0	0	0	0	0	0
UCA1	0	0	0	0	0	0
ENSG00000273782	0	0	0	0	0	0
CLEC4OP	0	0	0	0	0	0
CYP4F36P	0	0	0	0	0	0
CYP4F2	0	0	0	0	0	0
ENSG00000304103	0	0	0	0	0	0
ENSG00000267218	0	0	3	0	0	0
ENSG00000279717	0	0	0	0	0	0
ENSG00000267056	1	1	31	15	26	2
CYP4F11	0	0	0	0	0	0
OR10H4	0	0	0	0	0	0
CYP4F9P	0	0	0	0	0	0
LINC00661	0	0	0	0	0	0
ENSG00000280412	0	0	0	0	0	0
LINC00905	0	0	0	0	0	0
SNX33P1	0	0	0	0	0	0
ENSG00000277766	0	0	0	0	0	0
OR1AB1P	0	0	0	0	0	0
TPM4	17680	16319	37409	50209	56227	16773
ENSG00000298816	0	0	0	0	0	0
ENSG00000279198	3	3	9	0	5	3
ENSG00000298790	0	0	1	0	0	0
ENSG00000267373	0	0	0	0	0	0
RAB8A	2551	2492	4478	2801	4303	1655
ENSG00000269243	0	0	3	0	3	0
HSH2D	67	56	31	7	3	4
CIB3	1	0	1	0	1	0
FAM32A	2625	2520	5312	2871	4694	2030
ENSG00000267033	0	0	0	0	0	0
ENSG00000287961	0	0	6	1	5	1
AP1M1	1306	1239	1941	712	2347	1559
KLF2-DT	0	0	0	0	0	0
ENSG00000289333	0	0	0	0	0	0
KLF2	4	3	16	5	5	5
ENSG00000277825	0	0	0	0	0	0
EPS15L1	1209	1017	2010	1410	2876	1007
ENSG00000280332	3	2	20	6	41	14
ENSG00000290070	0	0	0	0	0	0
ENSG00000240418	0	2	4	0	5	0
ENSG00000267703	0	0	0	0	0	0
ENSG00000289330	0	0	1	0	0	0
CALR3	8	8	8	3	4	1
ENSG00000141979	1	0	0	0	0	0
C19orf44	157	153	234	218	458	162
CHERP	3163	2587	5108	2156	4387	2124
RN7SL146P	0	0	0	0	0	0
ENSG00000269399	9	22	22	9	14	8
SLC35E1	1405	1200	2019	1423	2484	1110
ENSG00000268309	0	0	0	0	0	0
ENSG00000269085	0	0	0	0	0	0
ENSG00000279529	9	7	7	18	14	4
MED26	217	192	369	358	476	162
ENSG00000268790	0	0	0	0	0	0
ENSG00000299984	0	0	0	0	0	0
ENSG00000269578	0	0	0	0	0	0
ENSG00000279748	0	1	2	0	5	1
ENSG00000279977	0	0	0	0	0	0
ENSG00000268087	0	0	0	0	0	0
ENSG00000303643	4	6	11	2	10	5
ENSG00000269427	0	0	0	0	0	0
SMIM7	771	727	1242	1184	1808	589
ENSG00000269044	39	31	49	27	87	33
ENSG00000267904	8	14	17	2	14	11
TMEM38A	247	209	620	233	305	199
ENSG00000269419	0	0	0	0	0	0
NWD1	0	0	0	0	0	0
ENSG00000269799	1	0	0	0	0	0
SIN3B	1961	1778	4078	1972	3254	1676
ENSG00000268743	1	0	2	1	5	2
F2RL3	0	0	0	0	0	0
CPAMD8	265	228	382	124	497	305
RN7SL835P	0	0	0	0	0	0
RN7SL823P	0	0	0	0	0	0
ENSG00000268985	0	0	0	0	0	0
HAUS8	441	404	808	449	1034	404
ENSG00000268289	0	0	0	0	0	0
MYO9B	2754	2254	3472	1375	3424	1819
ENSG00000269066	0	0	0	0	0	0
ENSG00000268056	0	1	1	1	0	0
ENSG00000269836	0	0	0	0	0	0
ENSG00000269480	0	0	1	1	1	0
USE1	152	162	305	195	381	153
OCEL1	461	439	558	213	674	430
NR2F6	2240	2130	4321	1380	3694	2090
ENSG00000269095	0	0	0	0	0	0
USHBP1	155	127	96	34	135	80
BABAM1	796	768	1208	1055	1412	611
ENSG00000269307	0	0	0	0	0	0
ANKLE1	517	422	403	191	253	132
ABHD8	358	285	436	114	456	345
MRPL34	1168	1063	3298	2651	2449	1224
ENSG00000269815	1	1	2	1	10	2
DDA1	1101	1025	2434	1802	2938	1091
ANO8	503	398	757	432	1172	638
ENSG00000305429	60	35	69	39	76	59
GTPBP3	907	810	1497	925	1513	718
ENSG00000307319	4	1	10	3	14	1
PLVAP	3	4	4	9	29	10
ENSG00000269350	0	0	0	0	0	0
CCDC194	4	2	2	3	27	14
BST2	2082	1970	1766	855	4196	3053
BISPR	45	42	59	89	204	55
MVB12A	929	867	1530	458	1652	1040
ENSG00000269481	0	0	0	0	1	0
ENSG00000254503	0	0	0	0	1	0
ENSG00000269053	0	0	0	2	0	1
TMEM221	27	46	73	47	105	49
ENSG00000269035	0	0	0	0	0	0
ENSG00000295860	1	0	0	0	0	1
ENSG00000269736	0	0	0	0	0	0
NXNL1	0	0	0	0	0	0
SLC27A1	645	485	454	234	1222	729
PGLS-DT	15	13	16	21	31	20
PGLS	1672	1505	3108	933	2938	1790
ENSG00000269161	0	0	0	0	0	0
NIBAN3	4	6	12	9	19	9
COLGALT1	3552	3268	4154	2586	7281	3843
RPL21P130	0	0	1	3	1	0
UNC13A	2374	1713	4222	3643	7962	2841
ENSG00000269752	0	0	0	0	0	0
ENSG00000279300	0	0	0	0	0	0
MAP1S	2907	2280	3313	971	3195	2194
ENSG00000268112	1	2	9	1	3	0
FCHO1	1377	1251	1302	375	1642	1022
ENSG00000309346	0	0	0	0	0	0
B3GNT3	110	73	98	38	90	47
INSL3	22	17	23	19	56	26
JAK3	421	353	420	296	875	446
ENSG00000297031	3	3	3	0	1	1
RPL18A	963	1096	5616	932	3905	1779
SNORA68	0	0	0	0	0	0
ENSG00000279617	0	0	0	0	0	0
ENSG00000299140	5	7	7	2	6	5
SLC5A5	129	125	117	46	231	99
CCDC124	1936	1693	4188	1393	3337	1422
ENSG00000303598	0	0	1	0	0	0
KCNN1	460	376	932	332	710	418
RNA5SP468	0	0	0	0	0	0
ARRDC2	273	263	241	70	414	324
ENSG00000279172	0	0	0	0	0	0
ENSG00000302080	0	0	0	0	0	0
ENSG00000293178	37	32	113	128	188	21
ENSG00000273654	0	0	0	0	0	0
ENSG00000268623	0	0	0	0	0	0
RPS18P13	0	0	0	1	0	0
IL12RB1	0	1	1	4	0	0
MAST3	397	327	431	249	710	364
ENSG00000297168	0	0	0	0	0	0
MAST3-AS1	0	0	0	0	0	0
ENSG00000268173	0	0	0	0	1	0
PIK3R2	3	3	1	0	3	2
IFI30	1	0	1	3	1	1
MPV17L2	1004	973	2231	1287	1564	788
RAB3A	305	350	382	373	576	255
ENSG00000268650	3	4	6	8	16	10
PDE4C	201	161	124	85	251	215
CIST1	0	0	0	0	0	0
IQCN	8	6	11	5	18	7
JUND	740	689	2797	1734	3255	1502
ENSG00000299858	0	0	3	2	2	1
ENSG00000297373	0	3	3	3	16	4
MIR3188	0	0	0	0	0	0
ENSG00000297388	2	12	11	5	8	4
RPL39P38	0	0	11	0	2	1
ENSG00000293983	0	0	2	0	0	0
ENSG00000293959	3	5	52	9	13	20
ENSG00000294019	0	0	0	0	0	0
ENSG00000293999	0	0	0	0	0	0
LSM4	5766	4872	9258	3415	8322	5388
ENSG00000295083	1	0	0	0	2	1
RN7SL513P	0	0	0	0	0	1
PGPEP1	771	721	2448	789	1874	915
GDF15	74	70	738	290	623	362
MIR3189	0	0	1	0	0	0
LRRC25	8	7	11	7	58	28
SSBP4	882	832	1742	239	1357	1125
ENSG00000295298	1	1	3	0	0	0
ISYNA1	3461	2997	3999	2781	7772	3994
ENSG00000268199	0	2	3	1	2	0
ELL	452	421	952	356	564	327
ENSG00000279262	0	0	0	0	0	0
ENSG00000280121	0	0	0	0	0	0
ENSG00000268938	0	4	6	1	4	2
FKBP8	9565	8378	14834	2604	12392	10353
ENSG00000269191	0	0	0	0	0	0
KXD1	3267	3089	5155	3238	6497	3215
ENSG00000268030	0	0	4	1	5	2
KXD1-AS1	1	3	5	0	4	1
UBA52	9401	8193	23700	18332	29597	8496
CRLF1	268	274	2070	438	41	56
REX1BD	600	526	971	371	1023	802
TMEM59L	368	366	610	91	181	117
ENSG00000300180	0	0	1	0	0	0
RN7SL155P	0	0	0	0	0	0
KLHL26	464	444	515	221	473	280
CRTC1	450	359	1240	753	1529	600
COMP	5	3	12	9	4	5
UPF1	3256	2776	5545	1494	3361	2269
GDF1	0	0	0	0	0	0
CERS1	133	120	160	105	164	79
ENSG00000269694	0	0	0	0	0	0
COPE	2197	1901	3035	585	2126	1810
ENSG00000268193	0	0	0	0	0	0
DDX49	1141	1062	2407	744	1156	761
HOMER3	425	324	588	463	1414	621
HOMER3-AS1	9	9	20	21	45	31
RN7SL70P	0	0	0	0	0	0
SUGP2	3367	2882	6925	4305	8052	3666
ARMC6	2087	1909	3846	807	1713	1170
SLC25A42	242	177	421	117	524	341
ENSG00000296554	0	0	0	0	0	0
ENSG00000288837	1	0	1	1	0	3
TMEM161A	1507	1264	2022	556	1859	1692
MEF2B	4	1	15	5	13	8
BORCS8-MEF2B	1	0	0	0	1	1
BORCS8	170	160	311	154	293	167
RFXANK	865	772	2188	856	1928	1005
NR2C2AP	325	319	727	306	507	235
NCAN	345	286	1351	740	1439	572
RNU6-1028P	0	0	0	0	0	0
ENSG00000267629	0	0	0	0	0	0
HAPLN4	0	1	1	0	0	0
ENSG00000280282	0	0	2	0	0	0
TM6SF2	49	43	41	24	108	56
SUGP1	866	853	2266	1633	2721	791
MAU2	1181	947	2227	910	2041	1106
ENSG00000294647	4	2	3	1	0	1
GATAD2A	5385	4880	10722	4359	7564	3258
ENSG00000267234	0	0	0	0	0	0
MIR640	0	0	0	0	0	0
TSSK6	64	44	84	27	69	43
NDUFA13	20	12	20	3	10	7
ENSG00000258674	16	9	6	4	12	11
YJEFN3	72	56	104	149	280	80
CILP2	629	499	316	51	552	466
PBX4	50	26	36	39	101	56
PHF5AP1	0	0	2	0	0	0
ENSG00000259242	0	0	0	0	0	0
ENSG00000309629	0	0	0	0	0	0
LPAR2	1053	926	1748	917	1751	908
GMIP	661	641	956	384	920	399
ATP13A1	2211	1881	4232	1543	3057	1733
ENSG00000295487	2	1	5	1	3	1
ZNF101	883	846	1146	705	1007	432
ENSG00000271283	5	0	3	0	3	1
ENSG00000270402	0	0	0	0	0	1
ZNF14	274	277	494	344	571	214
ENSG00000275540	0	0	0	0	0	0
LINC00663	55	43	38	25	81	57
ENSG00000271499	0	0	0	0	0	0
ENSG00000287533	0	0	0	0	0	0
ZNF506	292	275	409	354	35	28
ENSG00000267693	0	0	0	0	0	0
ZNF56P	30	28	62	67	116	26
ENSG00000267481	5	13	17	9	0	0
ENSG00000296159	94	73	98	50	0	4
BNIP3P9	0	0	0	0	1	0
ZNF253	1071	1099	2012	1723	376	139
BNIP3P10	0	0	0	0	0	0
ENSG00000267565	0	0	0	0	0	0
ZNF93	2006	1796	4486	4896	2491	679
BNIP3P47	0	0	0	0	0	0
ENSG00000274800	0	0	0	0	1	0
ZNF682	393	365	772	702	627	210
ENSG00000268070	0	0	0	0	0	0
ENSG00000309227	2	2	3	1	0	0
ENSG00000274033	0	0	0	0	0	0
BNIP3P13	0	0	0	0	0	0
ZNF90	1612	1335	2455	2099	1186	419
RPS8P11	0	0	0	1	0	0
BNIP3P14	0	0	0	0	0	0
ENSG00000267383	389	345	961	805	61	43
ENSG00000224864	0	0	0	0	0	0
ENSG00000267220	0	0	0	0	0	0
BNIP3P15	0	0	0	0	2	0
ENSG00000308812	1	0	3	0	1	1
ZNF486	630	634	1580	1272	745	251
BNIP3P16	2	0	1	0	1	0
ENSG00000267771	1	0	1	0	0	1
ENSG00000308825	0	0	0	0	2	0
ENSG00000280079	328	249	1113	923	25	60
BNIP3P17	0	0	2	0	0	0
ENSG00000293745	1	0	9	15	0	0
ENSG00000268620	0	0	0	0	0	0
ACTR2P2	38	38	122	47	91	50
BNIP3P18	0	0	0	0	0	0
ENSG00000269274	0	0	0	2	1	0
BNIP3P19	0	0	0	0	0	0
ENSG00000276294	0	0	0	0	0	0
ENSG00000291130	412	405	657	526	842	340
BNIP3P20	0	0	0	0	0	0
ENSG00000293570	0	1	0	0	0	0
ENSG00000268461	0	0	0	0	0	0
ZNF826P	0	0	0	0	0	0
MIR1270	3	3	0	0	3	0
BNIP3P22	0	0	0	0	0	0
ENSG00000269043	0	0	0	1	0	0
BNIP3P23	0	0	0	0	0	0
ZNF737	383	338	1220	1174	739	215
ENSG00000269110	0	0	0	0	0	0
VN1R78P	0	0	0	0	0	0
ENSG00000268560	0	0	0	0	0	0
ZNF626	423	417	978	896	363	107
ENSG00000288815	7	3	4	13	6	1
ENSG00000304675	1	0	0	0	0	0
ENSG00000280171	2	0	0	2	0	1
ENSG00000269779	0	0	0	0	0	0
ENSG00000268416	0	0	0	0	1	0
VN1R79P	0	0	0	0	0	0
ZNF66	186	152	491	382	304	103
BNIP3P24	0	0	0	0	0	0
ENSG00000269373	0	0	0	0	0	0
ENSG00000298806	4	2	18	7	12	4
ZNF85	537	475	1180	1400	1427	355
ENSG00000279404	0	0	0	0	0	0
KRT18P40	0	1	0	0	2	2
ENSG00000268326	0	0	0	0	0	0
ENSG00000289297	61	71	24	13	29	22
ZNF430	389	359	827	777	862	238
ENSG00000271598	0	0	0	0	0	0
VN1R80P	0	0	0	4	1	1
ZNF714	1160	1015	2165	2221	3004	914
RNA5SP469	0	0	0	0	0	0
VN1R81P	0	0	0	0	0	0
ZNF431	907	762	1688	1556	1405	425
RPL7AP10	0	0	0	0	0	0
VN1R82P	0	0	0	0	0	0
ENSG00000294785	0	0	0	0	0	0
ENSG00000268892	0	0	0	0	0	0
ENSG00000269839	0	0	0	0	0	0
RPL36AP51	0	0	0	0	0	0
COX16P1	0	0	0	0	0	0
ZNF708	691	696	1264	1367	1543	413
VN1R83P	0	0	0	0	0	0
BNIP3P25	0	0	0	0	0	0
ENSG00000304325	0	0	0	0	0	0
ZNF738	2190	1931	3773	4674	6110	2060
ISCA1P7	0	0	0	1	3	1
ENSG00000213976	0	0	0	0	0	0
ZNF493	426	409	522	546	662	119
ENSG00000269237	0	0	0	0	0	0
ENSG00000304306	73	53	177	282	141	43
ENSG00000268119	844	691	1684	1170	1326	498
LINC00664	485	375	556	324	0	12
ENSG00000309707	0	0	0	0	0	0
ENSG00000307996	0	0	0	0	0	0
ZNF429	395	362	796	714	1009	288
BNIP3P26	0	0	0	0	0	0
ENSG00000268081	0	0	0	0	0	0
ENSG00000304629	0	1	0	0	1	0
ENSG00000268555	2	3	3	4	19	3
ENSG00000302775	5	1	2	3	7	3
ENSG00000268240	0	0	0	0	0	0
ENSG00000274503	0	0	0	0	0	0
CPSF6P1	0	0	2	4	1	0
ENSG00000268278	0	1	2	0	6	0
MTDHP3	0	0	0	0	0	0
MTDHP4	0	0	1	0	0	0
VN1R84P	2	0	7	0	3	0
ZNF100	552	502	1231	1350	1243	331
CCNYL6	12	10	10	7	4	2
ENSG00000268184	0	0	0	0	0	0
BRI3BPP1	0	0	0	0	0	0
ZNF43	1178	1051	2121	2671	4856	1315
BNIP3P27	0	0	0	0	0	0
ENSG00000310262	1	2	1	3	0	0
ENSG00000298625	0	0	1	0	0	0
ENSG00000294668	0	0	0	0	0	0
ENSG00000307323	0	0	0	0	0	0
ENSG00000307357	0	0	0	0	0	0
ENSG00000307339	0	0	0	0	0	0
ZNF208	0	0	0	0	0	0
MTDHP2	0	0	0	0	0	0
ENSG00000279377	0	0	0	0	0	0
BNIP3P28	0	0	0	0	0	0
ENSG00000269504	0	0	0	0	0	0
ZNF257	0	0	0	0	0	0
ENSG00000308832	0	0	0	0	0	0
BNIP3P29	0	0	0	0	0	0
ZNF92P2	0	0	0	0	0	0
ENSG00000268116	0	0	0	0	0	0
PCGF7P	142	94	155	82	118	70
MTDHP5	0	0	0	0	0	0
VN1R85P	0	0	0	0	0	0
ZNF676	0	0	0	0	0	0
BNIP3P30	0	0	0	0	0	0
ENSG00000282732	0	0	0	0	0	0
ENSG00000299065	0	0	0	0	0	0
ENSG00000267872	0	0	0	0	0	0
ENSG00000301047	0	0	0	0	0	0
ENSG00000305733	0	0	0	0	0	0
ENSG00000268597	0	0	0	0	0	0
ENSG00000296363	0	0	0	0	0	0
ZNF729	0	0	0	0	0	0
BNIP3P31	0	0	0	0	0	0
ENSG00000296529	0	0	0	0	0	0
ENSG00000268685	0	0	0	0	0	0
RPL34P34	1	3	20	4	13	0
ZNF98	0	0	0	0	1	0
ENSG00000269796	0	0	0	0	0	0
ENSG00000270947	0	0	0	0	0	0
BNIP3P32	0	0	0	0	0	0
BNIP3P33	0	0	0	0	0	0
ZNF209P	0	0	0	0	0	0
FIGLAP1	0	0	0	0	0	0
ENSG00000286157	0	0	0	0	0	0
ENSG00000260599	0	0	0	0	0	0
LINC01233	0	0	0	0	0	0
RNU6-1179P	0	0	0	0	0	0
ENSG00000308191	0	0	0	0	0	0
ENSG00000271149	0	0	0	0	0	0
GOLGA2P9	0	0	0	0	0	0
RN7SL860P	0	0	0	0	0	0
ENSG00000269025	0	0	0	0	0	0
RAD54L2P1	0	0	0	0	0	0
LINC01785	0	0	0	0	0	0
ENSG00000268589	0	0	0	0	0	0
ZNF492	0	0	0	0	0	0
ENSG00000268981	0	0	0	0	0	0
ZNF849P	0	0	0	0	0	0
RPL34P33	0	0	2	2	3	0
ENSG00000270475	0	0	0	0	0	0
ENSG00000299811	0	0	0	0	0	0
VN1R87P	0	0	0	0	0	0
ZNF99	0	0	0	0	0	0
ENSG00000279966	0	0	0	0	0	0
ENSG00000270518	0	0	0	0	0	0
BNIP3P34	0	0	0	0	0	0
ENSG00000302587	0	0	0	0	0	0
ZNF723	0	0	0	0	0	0
BNIP3P35	0	0	0	0	0	0
VN1R88P	0	0	0	0	0	0
ENSG00000294558	0	0	0	0	0	0
ENSG00000268296	0	0	0	0	0	0
ENSG00000269458	0	0	0	0	0	0
ENSG00000296102	0	0	0	0	0	0
ZNF728	0	0	1	0	0	0
BNIP3P36	0	0	0	0	0	0
LINC01859	1	0	1	0	0	0
LINC01858	0	0	0	0	0	0
ENSG00000269543	0	0	0	0	0	0
ENSG00000267886	464	409	447	347	562	281
ZNF730	272	222	596	785	1129	282
BNIP3P37	0	0	0	0	0	1
ENSG00000268105	5	0	2	2	5	2
SNX6P1	0	0	5	2	6	2
ENSG00000269471	0	0	0	0	0	0
ZNF724	210	238	418	399	434	168
ENSG00000283201	0	0	0	0	0	0
BNIP3P38	0	0	0	0	0	0
ENSG00000293107	294	290	441	194	405	249
IPO5P1	0	0	0	0	0	0
ENSG00000295565	0	0	0	0	0	0
ENSG00000269107	0	0	0	0	0	0
ENSG00000284428	137	122	160	197	224	74
ENSG00000295582	0	0	1	0	1	1
VN1R90P	0	0	0	0	0	0
VN1R91P	0	0	0	0	0	0
ZNF91	881	727	1634	1864	2243	589
ENSG00000298972	0	0	0	0	0	0
ENSG00000267934	0	0	0	0	0	0
BNIP3P8	0	0	0	0	0	0
CDC42EP3P1	0	0	1	0	1	0
LINC01224	1554	1485	2870	3645	4982	1567
ENSG00000306337	0	0	0	3	1	0
VN1R92P	0	0	0	0	0	0
ENSG00000275201	0	0	0	0	0	0
ZNF725P	0	0	0	0	0	0
ENSG00000309026	0	0	0	0	0	0
ZNF675	740	712	2453	2823	2287	587
ENSG00000307820	0	0	0	0	0	0
ENSG00000307842	0	0	0	0	0	0
ENSG00000307863	0	0	0	0	0	0
ENSG00000268455	0	0	0	0	0	0
RPS27P29	2	1	89	88	172	2
VN1R93P	0	0	0	0	0	0
ENSG00000307881	0	0	0	0	0	0
ZNF681	502	474	806	807	792	262
RPSA2	24749	20719	24127	16699	25886	16271
ENSG00000309060	0	0	0	0	0	0
ENSG00000309037	0	1	7	1	1	1
ENSG00000233836	0	0	0	0	0	0
BNIP3P39	0	0	0	0	0	0
ENSG00000267924	0	0	2	0	0	0
ENSG00000277493	5	3	22	17	29	8
ENSG00000287399	0	1	0	0	2	0
ZNF726	136	94	176	144	148	50
ENSG00000269289	0	0	0	0	0	1
ENSG00000269397	27	11	26	48	69	15
ENSG00000269421	9	7	19	12	14	4
RNA5-8SP4	0	0	0	0	0	0
ENSG00000268362	172	175	316	321	346	134
ZNF254	1264	1190	1805	2269	2807	739
ENSG00000279425	6	5	7	1	17	6
BNIP3P40	0	0	0	0	0	0
LINC03085	1	0	2	7	7	0
ENSG00000268442	0	0	0	0	0	0
ENSG00000293299	0	0	0	0	0	0
ERVK-28	0	0	2	1	18	10
ENSG00000279882	0	0	0	0	2	0
LINC00662	810	781	1747	2019	2844	814
ENSG00000261770	10	5	12	13	10	3
LINC02987	263	267	456	451	767	263
ENSG00000281468	10	17	39	40	49	12
VN1R95P	0	0	0	0	1	0
SLC25A1P5	0	0	0	0	0	0
ENSG00000266977	0	0	0	0	0	0
ENSG00000267389	0	0	0	0	0	0
ENSG00000297647	0	0	0	0	0	0
ENSG00000267768	0	0	0	0	0	0
ENSG00000267630	0	0	0	0	0	0
ENSG00000267623	0	0	0	0	0	0
ENSG00000266906	0	0	0	0	0	0
ENSG00000297628	0	0	0	0	0	0
ENSG00000267509	0	0	0	0	0	0
ENSG00000308466	0	0	0	0	0	0
ENSG00000309006	0	1	0	0	0	0
ENSG00000266928	0	0	0	0	0	0
ENSG00000267320	0	0	0	0	0	0
