""	WT_1	WT_2	Y2_1	Y2_2	YT_1	YT_2
ENSG00000306352	0	0	0	0	0	0
ZNF702P	273	239	207	212	532	230
ARPC1AP2	1	1	8	2	0	1
ENSG00000267943	0	0	0	0	0	0
ERVV-1	0	0	4	0	2	3
ERVV-2	11	10	7	1	1	1
ENSG00000306331	0	0	1	0	0	0
ZNF160	1370	1144	1116	1456	3974	1596
ENSG00000306396	0	0	0	0	1	0
ZNF415	294	323	634	307	1080	783
ZNF347	493	424	809	333	1022	817
ENSG00000299075	1	0	6	1	1	3
ZNF665	116	91	137	77	204	116
ENSG00000268842	0	0	0	0	0	0
ENSG00000291131	27	20	25	16	56	27
ZNF818P	21	16	26	10	15	10
NDUFV2P1	877	898	1855	853	1740	1162
ZNF677	723	635	535	184	570	525
ENSG00000269288	0	0	0	0	0	0
VN1R2	0	0	1	0	0	1
VN1R4	0	0	0	0	0	0
ENSG00000269758	0	0	0	0	0	0
FAM90A27P	1	0	2	0	0	0
BIRC8	0	0	0	0	0	0
ENSG00000290987	1	1	5	0	0	0
FAM90A28P	0	0	0	0	0	0
VN1R6P	0	0	0	0	0	0
ZNF845	867	744	1495	473	1356	1186
ZNF525	896	781	1366	245	549	922
ENSG00000241069	0	0	0	0	0	0
ZNF765	389	336	1099	221	502	729
RPL39P36	6	8	16	4	3	0
ENSG00000299888	2	0	3	0	1	0
ENSG00000249435	0	0	0	0	0	0
TPM3P9	265	216	825	172	473	657
ZNF761	908	728	1914	541	1540	1667
ENSG00000287608	0	0	0	0	0	0
ENSG00000299906	0	0	0	0	0	0
ZNF813	839	727	1164	564	1335	858
TPM3P6	19	11	100	15	62	68
ENSG00000241434	0	0	0	0	0	0
ENSG00000293186	6	3	4	4	9	3
ENSG00000213777	0	0	0	0	0	0
ENSG00000274892	1	0	0	0	0	0
ZNF331	1051	912	1383	802	2600	1561
ENSG00000290755	2	0	1	0	0	0
ENSG00000268864	0	0	0	0	0	0
DPRX	0	0	0	0	0	2
OSTCP3	0	0	5	0	1	0
RN7SL317P	0	0	0	0	0	0
ENSG00000269842	10	10	16	2	1	6
RNU6-698P	0	0	0	0	0	0
ENSG00000270347	0	0	0	0	0	0
MIR512-1	0	0	0	0	0	0
MIR512-2	0	0	0	0	0	0
MIR1323	0	0	0	0	0	0
MIR498	0	0	0	0	0	0
MIR520E	0	0	0	0	0	0
MIR515-1	0	0	0	0	0	0
MIR519E	0	0	0	0	0	0
MIR520F	0	0	0	0	0	0
MIR515-2	0	0	0	0	0	0
MIR519C	0	0	0	0	0	0
MIR1283-1	0	0	0	0	0	0
MIR520A	0	0	0	0	0	0
MIR526B	0	0	0	0	0	0
MIR519B	0	0	0	0	0	0
MIR525	0	0	0	0	0	0
MIR523	0	0	0	0	0	0
MIR518F	0	0	0	0	0	0
MIR520B	0	0	0	0	0	0
MIR518B	0	0	0	0	0	0
MIR526A1	0	0	0	0	0	0
MIR520C	0	0	0	0	0	0
MIR518C	0	0	0	0	0	0
MIR524	0	0	0	0	0	0
MIR517A	0	0	0	0	0	0
MIR519D	0	0	0	0	0	0
MIR521-2	0	0	0	0	0	0
RNU6-803P	0	0	0	0	0	0
MIR520D	0	0	0	0	0	0
MIR517B	0	0	0	0	0	0
MIR520G	0	0	0	0	0	0
MIR516B2	0	0	0	0	0	0
MIR526A2	0	0	0	0	0	0
MIR518E	0	0	0	0	0	0
MIR518A1	0	0	0	0	0	0
RNU6-980P	0	0	0	0	0	0
MIR518D	0	0	0	0	0	0
MIR516B1	0	0	0	0	0	0
MIR518A2	0	0	0	0	0	0
MIR517C	0	0	0	0	0	0
MIR520H	0	0	0	0	0	0
RNU6-982P	0	0	0	0	0	0
MIR521-1	0	0	0	0	0	0
RNU6-751P	0	0	0	0	0	0
MIR522	0	0	0	0	0	0
MIR519A1	0	0	0	0	0	0
MIR527	0	0	0	0	0	0
MIR516A1	0	0	0	0	0	0
MIR1283-2	0	0	0	0	0	0
RNU6-1041P	0	0	0	0	0	0
MIR516A2	0	0	0	0	0	0
MIR519A2	0	0	0	0	0	0
RNU6-165P	0	0	0	0	0	0
HMGN1P32	0	0	0	0	0	0
SEPTIN7P8	0	2	5	0	11	3
ENSG00000293846	0	0	0	0	0	0
ENSG00000238150	0	0	0	0	0	0
ENSG00000269564	0	0	0	0	0	0
ENSG00000269877	0	1	2	0	0	1
MIR371A	0	0	0	0	0	0
MIR371B	0	0	0	0	0	0
MIR372	0	0	0	0	0	0
MIR373	0	0	0	0	0	0
NLRP12	214	211	676	24	31	217
ENSG00000305907	922	622	2499	79	10	3675
MYADM-AS1	6	5	11	3	9	2
MYADM	3030	2399	2958	2373	7122	2612
MYADM-AS2	0	2	2	0	1	1
ENSG00000299481	0	1	3	0	2	0
PRKCG	448	372	540	449	1112	307
ENSG00000307001	50	26	58	71	222	102
CACNG7	2931	2450	3283	4645	12518	2974
ENSG00000304583	9	15	29	12	41	10
CACNG8	165	149	167	370	947	244
MIR935	0	0	0	0	0	0
CACNG6	99	104	94	70	187	52
ENSG00000297499	1	1	0	1	2	0
ENSG00000276206	0	0	0	0	0	0
VSTM1	5	6	0	0	2	0
TARM1	0	0	0	0	0	0
OSCAR	64	42	29	91	122	27
NDUFA3	605	674	3291	1390	4847	1789
TFPT	263	271	646	367	919	365
PRPF31	2214	1971	3754	1379	3208	1705
PRPF31-AS1	7	3	12	15	27	7
CNOT3	2782	2392	5008	2248	5169	3480
LENG1	104	116	192	95	275	85
TMC4	63	53	121	27	48	47
MBOAT7	3358	2839	5253	3703	6489	2258
TSEN34	889	717	1299	955	1205	593
ENSG00000223660	0	0	0	0	0	0
RPS9	13803	13773	30107	13751	24655	8827
ENSG00000300077	1	7	27	4	13	4
ENSG00000300100	0	0	1	0	0	0
ENSG00000224579	0	0	0	0	0	0
ENSG00000300027	0	0	2	0	8	3
LILRB3	0	1	0	0	0	0
ENSG00000269524	0	0	0	0	1	0
ENSG00000235081	0	0	14	2	19	9
LILRA6	0	0	1	0	0	0
ENSG00000249189	0	0	0	0	0	0
LILRB5	3	1	1	0	0	0
ENSG00000299998	0	0	0	0	0	0
RNU6-1307P	0	0	0	0	0	0
ENSG00000240296	0	0	0	0	0	0
ENSG00000300050	0	0	0	0	0	0
LILRB2	0	0	0	0	0	0
MIR4752	0	0	0	0	0	0
ENSG00000240197	0	0	0	0	0	0
ENSG00000295857	0	0	0	0	0	0
ENSG00000276758	0	0	0	0	0	0
ENSG00000251431	0	0	0	0	0	0
ENSG00000234436	0	0	0	0	0	0
LILRA5	0	0	1	0	0	0
ENSG00000275210	0	0	0	0	0	0
VN1R104P	0	0	0	0	0	0
ENSG00000250507	0	0	0	0	0	0
LILRA4	1	0	0	0	0	0
LAIR1	16	20	3	13	46	14
ENSG00000309882	0	0	0	0	0	0
ENSG00000288742	0	0	0	0	0	0
ENSG00000309847	0	2	0	0	0	0
ENSG00000237955	0	0	0	0	0	0
ENSG00000309284	0	0	1	0	0	0
TTYH1	1616	1376	2005	3578	5693	1137
ENSG00000227407	0	0	2	0	0	1
ENSG00000268496	33	21	55	30	106	63
LENG8-AS1	49	45	49	58	156	67
ENSG00000267838	0	2	0	3	5	3
ENSG00000235681	0	0	0	0	0	0
LENG8	2146	1604	2034	2088	4869	1786
LENG9	113	80	187	90	105	30
CDC42EP5	40	40	56	108	77	9
LAIR2	0	0	0	0	0	0
ENSG00000310422	0	0	0	0	0	0
ENSG00000213016	0	0	0	0	0	0
ENSG00000290933	0	0	0	0	0	0
KIR3DX1	0	0	0	0	0	0
ENSG00000235181	0	0	0	0	0	0
ENSG00000303131	0	0	0	0	0	0
ENSG00000303115	0	0	0	0	0	0
LILRA2	0	0	0	0	0	0
ENSG00000269271	0	0	0	0	0	0
LILRA1	0	0	0	0	0	0
ENSG00000238094	0	0	0	0	0	0
LILRB1	0	0	0	0	0	0
LILRB1-AS1	0	0	0	0	0	0
ENSG00000306214	0	0	0	0	0	0
LILRB4	0	0	0	0	0	0
MIR8061	0	0	0	0	0	0
VN1R105P	0	0	0	0	0	0
ENSG00000237323	0	0	0	0	0	0
ENSG00000225370	0	0	0	0	0	0
ENSG00000299952	0	0	0	0	0	0
LILRP1	0	0	0	0	0	0
ENSG00000228790	0	0	0	0	0	0
LILRP2	0	0	0	0	0	0
KIR3DL3	0	0	0	0	0	0
ENSG00000215765	0	0	0	0	0	0
KIR2DL3	0	0	0	0	0	0
KIR2DP1	0	0	0	0	0	0
KIR2DL1	0	0	0	0	0	0
KIR3DP1	0	0	0	0	0	0
KIR2DL4	0	0	0	0	0	0
KIR3DL1	0	0	0	0	0	0
KIR2DS4	0	0	0	0	0	0
KIR3DL2	0	0	0	0	0	0
RNU6-222P	0	0	0	0	0	0
FCAR	0	0	0	0	0	0
ENSG00000268734	0	0	0	0	0	0
ENSG00000302074	0	1	0	0	0	0
NCR1	15	15	2	0	0	0
NLRP7	69	62	162	2	7	62
ENSG00000275012	0	0	0	0	0	0
NLRP2	9492	8528	4969	1641	3760	3047
RPL36AP50	0	1	0	0	0	0
GP6-AS1	48	44	2	2	3	1
GP6	5	5	15	2	4	1
ENSG00000267149	0	0	0	0	0	0
RDH13	165	167	559	142	331	280
EPS8L1	402	307	395	175	294	143
PPP1R12C	1234	1064	1890	734	1228	342
ENSG00000287170	3	5	4	2	4	0
ENSG00000267507	0	0	0	0	0	0
MIR7975	0	0	0	0	0	0
TNNT1	1758	1487	2363	1414	3421	1394
ENSG00000309181	6	3	0	1	4	5
TNNI3	189	126	114	103	376	151
ENSG00000267110	0	0	0	0	0	0
DNAAF3	118	78	121	96	175	59
DNAAF3-AS1	11	21	7	11	27	5
ENSG00000239137	0	0	0	0	0	0
SYT5	71	75	72	26	87	32
PTPRH	34	29	38	46	93	22
ENSG00000309824	1	0	0	0	1	0
ENSG00000286230	1	0	3	0	3	1
ENSG00000267649	0	0	3	3	6	4
TMEM86B	25	13	30	16	42	11
ENSG00000276570	24	19	30	26	30	4
PPP6R1	3492	3210	6042	2287	3280	1505
MIR6804	0	0	0	0	0	0
MIR6802	0	0	0	0	0	0
MIR6803	0	0	0	0	0	0
HSPBP1	1646	1440	2372	1300	1948	978
ENSG00000307621	0	0	0	0	1	0
BRSK1	502	448	749	571	1101	382
ENSG00000305443	0	0	1	0	0	0
ENSG00000268729	1	0	0	0	1	0
TMEM150B	7	6	1	3	1	2
ENSG00000276831	4	1	1	2	4	0
KMT5C	580	616	1037	783	877	170
COX6B2	71	78	34	119	268	40
ENSG00000267706	0	0	0	0	0	0
GARIN5B	0	1	0	0	3	0
IL11	28	33	21	31	41	9
TMEM190	10	7	2	4	3	1
ENSG00000269275	0	0	1	1	2	0
TMEM238	2	1	9	2	2	6
RPL28	15059	11116	31058	12795	51367	31798
MIR6805	0	0	0	0	0	0
UBE2S	5465	4924	10609	5292	8534	2605
ENSG00000306861	3	0	0	1	1	2
SHISA7	168	106	58	74	223	79
ISOC2	1779	1631	4263	1819	2658	927
ENSG00000297900	0	0	0	0	0	0
C19orf85	159	146	220	23	21	62
ENSG00000294386	0	0	0	0	0	0
ENSG00000279063	0	0	0	0	0	0
ZNF628-DT	0	0	0	0	0	0
ZNF628	293	266	569	250	313	86
NAT14	917	982	2174	1149	1674	555
SSC5D	39	31	52	51	84	41
ENSG00000300360	1	0	0	0	2	0
SBK2	243	189	124	237	430	69
SBK3	54	20	17	31	51	2
ZNF579	419	368	925	529	646	211
FIZ1	393	416	922	373	908	584
ZNF524	108	83	196	102	91	15
ZNF865	485	436	1005	482	796	222
ENSG00000276488	2	0	0	2	4	0
ZNF784	195	173	353	179	459	240
ZNF580	470	362	857	778	2284	1241
ZNF581	1587	1552	2457	1230	1678	657
CCDC106	488	437	887	393	657	244
U2AF2	7158	6942	12205	5699	10868	4533
ENSG00000267523	1	0	0	0	3	1
ENSG00000309226	2	3	14	8	72	21
ENSG00000267096	0	2	0	1	1	0
EPN1	6018	5152	9300	4352	5814	1893
ENSG00000267117	0	0	0	0	0	0
ENSG00000267689	0	0	0	0	0	0
ENSG00000268593	0	0	0	0	0	0
NLRP9	0	0	0	0	0	0
RN7SKP109	0	0	0	0	0	0
RFPL4A	0	0	0	0	0	1
RFPL4AL1	0	0	0	0	0	0
RFPL4AP1	0	0	0	0	0	0
NLRP11	0	0	1	1	0	1
NLRP4	0	0	0	2	2	0
NLRP13	0	0	1	0	0	0
NLRP8	0	0	0	0	0	0
NLRP5	0	0	0	0	0	0
LINC01864	0	0	0	0	0	0
ZNF787	1241	1132	2754	1201	2107	847
ENSG00000298521	0	0	0	0	0	0
ENSG00000298539	1	1	5	2	2	2
ENSG00000279959	0	0	0	0	0	0
ENSG00000297336	2	0	2	2	0	0
ZNF444	857	676	1678	1029	1462	481
ENSG00000279794	2	2	6	4	1	6
GALP	8	1	3	16	31	11
ZSCAN5B	0	0	4	4	7	0
ZSCAN5C	0	0	1	0	2	1
ENSG00000242411	0	0	0	0	0	0
ZSCAN5A	172	176	333	111	275	240
ZSCAN5DP	0	0	0	0	0	0
EDDM13	0	0	0	0	0	0
ENSG00000267298	0	1	0	0	0	0
ZSCAN5A-AS1	1	3	9	3	1	0
VN2R17P	0	0	0	0	0	0
ENSG00000266907	0	0	6	0	3	0
ENSG00000267145	0	0	0	0	0	0
ENSG00000266932	0	0	0	0	0	0
ENSG00000267429	5	2	0	0	0	0
ENSG00000267606	0	0	0	0	0	0
ZNF542P	427	396	0	1	0	0
ZNF582	34	42	0	0	0	0
ENSG00000285996	4	1	0	0	0	0
SLC25A36P1	1	0	0	0	0	0
ENSG00000267192	0	0	0	0	0	0
ZNF582-DT	37	35	1	0	0	0
ZNF583	65	54	38	0	0	21
ENSG00000296994	6	3	0	0	0	0
ZNF667	138	128	0	0	0	0
ZNF667-AS1	137	114	0	0	0	0
ENSG00000305178	0	0	0	0	0	0
ENSG00000279405	0	0	0	0	0	0
ENSG00000276578	0	0	0	0	0	0
ZNF471	8	12	0	0	0	0
ENSG00000267224	0	0	0	0	0	0
ZFP28-DT	0	1	0	0	0	0
ZFP28	177	156	16	2	0	12
ZNF470-DT	11	13	13	13	40	13
ZNF470	287	238	499	273	728	416
SIGLEC31P	0	0	0	0	0	0
ZNF71	378	309	585	393	816	340
ENSG00000293626	0	1	0	0	0	0
ZIM2-AS1	0	0	0	0	0	0
SMIM17	0	0	0	0	0	0
ZNF835	19	14	0	0	0	0
ENSG00000286125	3	2	0	0	0	0
OR5AH1P	0	0	0	0	0	0
ZIM2	0	0	0	0	0	0
ENSG00000268407	0	0	0	0	0	0
PEG3	359	284	0	0	0	0
MIMT1	2	2	0	0	0	0
ENSG00000274777	0	0	0	0	0	0
ENSG00000310062	0	0	0	0	0	0
ENSG00000269786	0	0	0	0	0	0
ENSG00000306904	0	0	0	0	0	0
ENSG00000298980	0	0	0	0	0	0
ENSG00000306919	0	0	0	0	0	0
ENSG00000303339	0	0	0	0	0	0
ENSG00000297209	0	0	0	0	0	0
RPL7AP69	0	0	0	0	0	0
ENSG00000303130	0	0	0	0	0	0
ENSG00000274219	0	0	0	0	0	0
USP29	0	0	0	0	0	0
ZIM3	0	0	0	0	0	0
DPPA3P8	0	0	0	0	0	0
ENSG00000270790	0	0	0	0	0	0
DUXA	0	0	0	0	0	0
ENSG00000306458	1	3	2	1	5	0
ENSG00000268379	16	7	27	0	33	27
ZNF264	385	321	738	419	1202	633
AURKC	124	104	99	43	151	65
ZNF805	213	202	447	204	765	485
ZNF460-AS1	7	12	12	11	24	8
ENSG00000268713	0	0	0	0	0	0
ZNF460	59	56	96	34	132	79
ENSG00000279541	0	0	0	0	0	0
ENSG00000288899	9	3	13	8	17	20
ENSG00000268205	183	130	467	203	793	397
ENSG00000268723	2	2	12	2	11	6
ZNF543	131	136	234	118	309	154
ENSG00000268678	0	0	6	0	1	5
ZNF304	536	516	1086	386	979	780
ZNF547	32	33	100	35	70	111
TRAPPC2B	130	136	234	99	320	311
ENSG00000268133	0	0	0	0	0	0
ENSG00000298280	0	0	0	0	0	0
ZNF548	242	273	549	329	796	509
ENSG00000269533	0	0	3	1	1	1
ENSG00000268533	2	0	0	1	2	0
ZNF17	118	151	271	92	206	276
ZNF749	438	382	669	324	694	415
ENSG00000268163	2	1	0	2	6	2
ENSG00000276449	34	21	42	23	105	53
VN1R1	13	12	20	17	29	10
VN1R107P	0	0	0	0	0	0
ZNF772	383	342	692	327	878	548
PKMYT1AR	1	5	5	3	8	3
ZNF419	357	292	665	305	750	550
ENSG00000268107	0	0	1	0	0	1
ZNF773	186	213	419	164	431	224
ZNF549	441	403	810	309	867	652
ZNF550	260	259	540	267	705	404
ENSG00000301440	0	1	0	0	0	0
ZNF416	392	409	827	365	907	605
ZIK1	1353	1340	2672	1035	2591	1755
ENSG00000303240	1	0	1	2	2	2
ZNF530	289	262	504	188	426	327
ZNF134	2321	2196	3968	1334	3889	3350
ENSG00000268392	2	1	0	0	1	0
ZNF211	575	548	1032	503	1202	762
ENSG00000295889	1	0	1	0	0	0
ENSG00000295908	0	1	0	0	0	0
TPRG1LP1	1	1	0	1	2	0
ZSCAN4	1	0	0	0	0	0
ZNF551	1276	1234	2117	972	2121	1600
ENSG00000269026	1	0	0	1	0	0
ZNF154	401	343	1032	454	1510	1067
ZNF671	202	168	345	203	482	225
ZNF776	504	492	1106	468	1194	809
ZNF586	450	445	1122	345	747	829
ZNF552	321	320	717	230	474	306
ENSG00000268750	7	12	3	1	2	0
ZNF587B	612	627	1307	470	1153	765
FKBP1AP1	0	0	3	0	4	1
ZNF814	571	510	938	461	1473	959
ZNF587	940	770	1533	497	1282	852
ENSG00000269867	4	2	1	3	15	0
ENSG00000293143	10	3	10	6	16	15
UBE2CP5	1	1	1	1	0	2
ENSG00000269476	0	0	0	0	0	0
ENSG00000303233	1	0	2	6	7	0
ZNF417	266	261	410	190	453	271
ZNF418	253	233	331	225	505	251
ZNF256	422	422	643	306	713	402
ENSG00000243234	0	0	0	0	0	0
C19orf18	14	3	10	6	6	9
ENSG00000299920	0	0	0	0	0	0
ZNF606	568	518	809	534	1676	900
ZNF606-AS1	220	209	243	161	303	214
VN2R19P	0	1	0	0	0	0
ZSCAN1	37	37	104	57	89	26
ENSG00000288830	1	1	0	0	0	0
LETM1P2	0	0	6	0	0	3
HNRNPDLP4	2	2	0	0	0	0
ZNF135	183	178	316	117	361	280
RN7SL526P	1	0	2	1	1	0
ZSCAN18	841	681	1097	765	1226	417
ENSG00000295636	0	0	0	0	2	0
ENSG00000297634	0	0	0	0	0	0
ZNF329	546	485	808	430	1033	505
ENSG00000268293	0	0	0	0	0	0
ENSG00000286632	0	5	0	1	1	0
ENSG00000269236	0	0	0	0	0	0
ENSG00000298382	1	0	2	0	2	0
ZNF274	708	584	989	613	1636	910
ENSG00000300598	0	0	0	0	0	0
RPS15AP36	2	0	4	1	5	2
ENSG00000268866	0	0	0	0	0	0
ZNF544	1164	1160	1675	159	286	804
ENSG00000283515	0	0	0	0	0	0
ZNF8-DT	86	83	200	198	545	234
ENSG00000268201	0	4	1	0	2	0
ZNF8	464	382	714	400	1109	554
ZNF8-ERVK3-1	9	1	6	1	6	2
ERVK3-1	91	85	148	96	413	321
ENSG00000283103	177	158	338	226	678	399
ENSG00000269794	0	0	0	0	0	0
ZSCAN22	135	101	206	94	261	180
MIR6806	0	0	0	0	0	0
A1BG	4	3	3	3	14	2
ENSG00000268230	4	0	1	4	6	1
A1BG-AS1	63	72	161	61	127	84
ENSG00000279611	3	5	8	2	2	1
ZNF497	21	36	70	57	135	52
ENSG00000268049	36	39	57	51	86	18
ZNF497-AS1	7	8	18	19	27	11
RNA5SP473	1	0	0	0	2	1
ZNF837	108	67	136	101	110	25
ENSG00000294824	0	0	1	0	2	1
RPS5	17482	16281	31046	15201	30788	21913
MIR4754	0	0	0	0	0	0
ENSG00000294853	1	3	10	6	6	1
ENSG00000294800	3	0	3	0	2	4
RNF225	3	0	0	1	1	0
LINC02560	1	1	0	0	3	2
ZNF584	208	176	264	256	504	192
ZNF584-DT	199	155	403	136	269	169
ENSG00000268543	0	0	0	0	0	0
ENSG00000268912	32	28	16	12	37	9
ZNF132	88	82	60	20	47	22
ZNF132-DT	4	4	10	14	25	16
ZNF324B	91	88	161	69	106	45
ZNF324	153	149	315	84	122	91
ZNF446	114	105	245	158	260	54
ENSG00000269106	2	0	0	3	7	3
SLC27A5	235	254	320	225	304	109
RNU6-1337P	0	0	0	0	0	0
RN7SL693P	0	0	0	0	0	0
ENSG00000273901	4	2	5	4	7	0
ZBTB45	574	424	1157	444	771	298
ENSG00000307855	3	8	27	11	20	5
ENSG00000305010	0	0	0	0	0	0
RN7SL525P	0	0	0	0	0	0
TRIM28	32340	28646	48272	21119	37231	18020
MIR6807	0	0	0	0	0	0
CHMP2A	1750	1689	3220	1712	4385	2695
UBE2M	2119	1786	4888	1963	3193	1124
MZF1-AS1	892	833	1223	786	1643	689
MZF1	240	181	313	359	538	217
ENSG00000293686	0	0	0	0	0	0
ENSG00000269032	0	0	0	0	0	0
ENSG00000269600	0	0	0	0	0	0
CENPBD2P	0	0	0	0	0	0
DEFB125	0	0	0	0	0	0
DEFB126	1	0	2	2	3	6
DEFB127	0	0	0	0	0	0
DEFB128	0	0	0	0	0	0
DEFB129	0	0	0	0	0	0
DEFB132	0	0	0	0	0	0
ENSG00000272874	0	0	0	0	0	0
C20orf96	605	528	674	457	1442	572
ZCCHC3	2276	2172	2645	3050	9813	3996
ENSG00000301282	6	2	0	17	39	6
ENSG00000286158	0	0	0	0	0	0
NRSN2-AS1	148	182	138	234	534	211
SOX12	2571	2447	3368	3100	5907	1665
NRSN2	1245	1208	1878	1185	2669	717
TRIB3	670	582	1381	669	1302	387
ENSG00000302960	1	0	3	3	6	3
RBCK1	1483	1303	1855	1235	2147	913
TBC1D20	1060	1017	1459	964	2690	1308
CSNK2A1	7905	7335	13025	6373	21251	13385
ENSG00000308899	0	0	0	0	0	0
ENSG00000302168	0	0	0	0	0	0
TCF15	95	76	39	69	193	44
SRXN1	18	15	29	14	7	0
ENSG00000270299	0	0	0	0	0	0
ENSG00000298442	2	0	0	0	2	0
SCRT2	24	14	11	44	129	18
ENSG00000298455	1	2	1	1	16	2
ENSG00000309339	0	0	0	0	0	0
SLC52A3	299	278	690	92	101	128
FAM110A	412	350	808	338	580	271
ENSG00000300753	3	1	2	0	0	1
RPS10P5	0	0	0	0	0	0
ANGPT4	42	34	3	88	205	41
ENSG00000299875	0	0	1	0	2	0
RSPO4	243	201	196	212	516	156
ENSG00000301438	1	3	0	2	11	5
ENSG00000286787	3	1	7	2	33	13
PSMF1	3087	2787	5371	2259	6459	4344
ACTG1P3	0	0	1	0	3	0
TMEM74B	100	111	114	139	163	32
ENSG00000274269	0	0	0	0	0	0
C20orf202	5	4	2	2	13	1
RAD21L1	0	3	5	6	6	3
SNPH	261	203	431	348	555	131
SDCBP2	66	70	57	78	125	40
ENSG00000274322	2	0	0	1	0	0
ENSG00000280162	1	1	2	0	2	0
SDCBP2-AS1	43	27	41	54	182	48
ENSG00000229728	10	2	6	12	45	16
FKBP1A	6341	5669	11329	5260	15915	10122
MIR6869	0	0	0	0	0	0
ENSG00000296607	1	0	0	0	0	0
ENSG00000296624	0	0	0	0	2	0
NSFL1C	3168	2998	6069	2673	8047	4329
SIRPB2	0	0	1	0	0	0
ENSG00000307156	0	0	0	0	0	0
ENSG00000242324	0	0	0	0	0	0
RNU6-917P	0	0	0	0	0	0
SIRPD	0	0	0	0	0	0
ENSG00000260861	0	0	0	0	0	0
ENSG00000306442	0	0	0	0	0	0
SIRPB1	3	1	11	1	10	3
TVP23BP3	0	0	0	0	0	0
SIRPG	0	1	0	0	0	0
SIRPG-AS1	0	0	0	0	0	0
SIRPB3P	0	0	0	0	0	1
RN7SL561P	0	0	0	0	0	0
ENSG00000296776	0	0	0	0	0	0
ENSG00000236550	0	0	0	0	0	0
ENSG00000286288	6	16	27	18	53	13
ENSG00000234282	0	0	0	0	0	0
CKAP2LP1	0	0	0	0	0	0
ENSG00000232528	1	0	2	2	0	0
ENSG00000309911	0	2	0	2	2	0
ENSG00000309927	0	2	0	2	0	0
SIRPA	446	410	1313	713	1566	636
ENSG00000300655	0	0	0	0	0	0
ENSG00000298036	0	0	0	0	0	0
PDYN-AS1	1	1	1	1	0	1
PDYN	58	59	92	89	215	95
RPL7P2	0	0	0	0	2	1
STK35	2757	2585	5127	1924	4111	2308
ENSG00000286108	0	0	0	0	0	0
ENSG00000287213	1	1	2	2	3	7
ENSG00000287561	2	0	0	5	5	3
LINC03086	11	4	5	8	22	10
ENSG00000286022	0	0	0	0	0	0
ENSG00000303036	0	0	0	0	0	0
TGM3	0	0	0	0	0	0
ENSG00000289955	0	0	0	0	0	0
TGM6	0	0	0	0	0	0
SNRPB	7281	6430	9219	5239	7435	4588
ENSG00000256566	0	1	0	0	0	0
ZNF343	155	149	320	183	457	275
TMC2	2	2	5	1	7	2
ENSG00000298229	0	0	0	0	0	0
ENSG00000294501	6	6	7	11	19	5
NOP56	7651	7151	12572	4217	11149	9127
MIR1292	0	0	0	0	0	0
SNORD110	0	0	0	0	0	0
SNORA51	0	0	0	0	0	0
SNORD86	0	0	0	0	0	0
SNORD56	0	0	0	0	0	0
SNORD57	0	0	0	0	0	0
IDH3B	2426	2247	5332	2037	5217	3559
IDH3B-DT	0	1	3	0	0	0
ENSG00000306031	1	1	1	0	0	0
EBF4	44	28	196	228	340	74
ENSG00000304600	1	1	6	0	6	4
RPL19P1	0	0	0	0	0	0
CPXM1	2786	2565	4721	5121	10822	3008
ENSG00000241690	0	0	0	0	0	0
C20orf141	0	0	0	0	0	0
TMEM239	0	0	0	0	0	0
ENSG00000305241	0	1	1	2	1	0
PCED1A	590	477	813	864	1837	435
VPS16	738	638	1339	946	1657	612
PTPRA	3044	3023	4954	3250	10383	5551
GNRH2	0	2	2	2	1	0
MRPS26	1044	1061	2348	947	1504	510
ENSG00000305741	1	2	4	1	2	1
OXT	1	3	5	1	12	2
AVP	4	1	2	6	1	0
RN7SL555P	0	0	0	0	0	0
UBOX5-AS1	0	0	0	0	0	0
UBOX5	652	561	806	532	836	265
FASTKD5	888	888	1506	430	945	952
LZTS3	985	874	1221	553	953	464
ENSG00000289183	45	35	24	16	58	29
ENSG00000303766	1	0	3	2	3	0
DDRGK1	800	648	1856	733	1644	912
ENSG00000303521	0	0	5	5	2	1
ENSG00000289494	19	8	28	10	32	13
ITPA	816	797	1594	704	823	415
SLC4A11	634	508	1256	316	643	568
ENSG00000277287	17	23	68	17	54	46
DNAAF9	484	486	861	561	1307	671
RNU6-1019P	0	0	0	0	0	0
UBE2V1P1	3	0	8	0	7	3
ENSG00000288577	2	0	3	1	4	4
ENSG00000300666	0	0	0	0	0	0
TCEAL9P1	0	0	0	0	0	0
ATRN	1880	1607	2638	1634	4839	2519
SF3A3P1	33	23	149	23	124	74
GFRA4	0	0	0	0	3	0
ADAM33	216	193	208	285	626	180
SIGLEC1	0	0	1	0	0	1
ENSG00000297858	0	0	0	0	0	0
HSPA12B	159	166	144	337	498	93
ADISSP	2861	2498	3803	2097	2405	782
SPEF1	17	25	24	17	11	4
ENSG00000301261	0	1	0	2	3	0
CENPB	1329	1224	2795	1358	2510	904
CDC25B	1716	1401	2407	1504	3644	1286
ENSG00000297027	0	0	0	0	0	0
LINC01730	0	0	0	1	4	1
AP5S1	158	122	361	116	186	109
MAVS	2027	1804	2835	1133	2910	1903
PANK2-AS1	26	23	27	15	61	37
PANK2	1000	1004	1869	974	2418	1615
MIR103A2	0	1	5	0	1	1
MIR103B2	0	0	0	0	0	0
ENSG00000275582	0	0	0	0	0	0
RNF24	1030	888	2132	1460	4057	1995
ENSG00000304393	0	0	0	0	0	0
ENSG00000306206	1	1	3	0	1	1
